county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
ADAMS,ADAMS - 001310,Supreme Court,,REP,Mike Eakin,2.411273486391,,,
ADAMS,ADAMS - 001290,Supreme Court,,REP,Mike Eakin,165.895615866288,,,
ADAMS,HUNTINGTON X 02,Supreme Court,,REP,Mike Eakin,86,,,
ADAMS,ADAMS - 001310,Supreme Court,,REP,Mike Eakin,435,,,
ADAMS,ADAMS - 001320,Supreme Court,,REP,Mike Eakin,124.507994186079,,,
ADAMS,ADAMS - 001080,Supreme Court,,REP,Mike Eakin,2.492005813921,,,
ADAMS,ADAMS - 001330,Supreme Court,,REP,Mike Eakin,244.607588357532,,,
ADAMS,ADAMS - 001480,Supreme Court,,REP,Mike Eakin,6.392411642468,,,
ADAMS,ADAMS - 001340,Supreme Court,,REP,Mike Eakin,163,,,
ADAMS,ADAMS - 001350,Supreme Court,,REP,Mike Eakin,77,,,
ADAMS,ADAMS - 001360,Supreme Court,,REP,Mike Eakin,68,,,
ADAMS,ADAMS - 001370,Supreme Court,,REP,Mike Eakin,436,,,
ADAMS,ADAMS - 001380,Supreme Court,,REP,Mike Eakin,271,,,
ADAMS,ADAMS - 001385,Supreme Court,,REP,Mike Eakin,217,,,
ADAMS,ADAMS - 001390,Supreme Court,,REP,Mike Eakin,192,,,
ADAMS,ADAMS - 001400,Supreme Court,,REP,Mike Eakin,165,,,
ADAMS,ADAMS - 001410,Supreme Court,,REP,Mike Eakin,122,,,
ADAMS,ADAMS - 001425,Supreme Court,,REP,Mike Eakin,138,,,
ADAMS,ADAMS - 001427,Supreme Court,,REP,Mike Eakin,206,,,
ADAMS,ADAMS - 001430,Supreme Court,,REP,Mike Eakin,85.74430823121,,,
ADAMS,ADAMS - 001430,Supreme Court,,REP,Mike Eakin,169.25569176879,,,
ADAMS,ADAMS - 001430,Supreme Court,,REP,Mike Eakin,50.729411764724,,,
ADAMS,ADAMS - 001435,Supreme Court,,REP,Mike Eakin,103.270588235276,,,
ADAMS,ADAMS - 001440,Supreme Court,,REP,Mike Eakin,327,,,
ADAMS,ADAMS - 001450,Supreme Court,,REP,Mike Eakin,219,,,
ADAMS,ADAMS - 001460,Supreme Court,,REP,Mike Eakin,188,,,
ADAMS,ADAMS - 001480,Supreme Court,,REP,Mike Eakin,248,,,
ADAMS,ADAMS - 001490,Supreme Court,,REP,Mike Eakin,53,,,
ADAMS,ADAMS - 001010,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001020,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001030,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001260,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001040,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001010,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001050,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001060,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001070,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001080,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001090,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001100,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001110,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001130,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001120,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001130,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001140,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001150,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001160,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001170,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001180,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001180,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001190,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001200,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001220,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001210,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001220,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001230,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001120,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001250,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001240,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001140,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001250,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001260,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001270,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001280,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001300,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001310,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001290,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,HUNTINGTON X 02,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001310,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001320,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001080,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001330,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001480,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001340,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001350,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001360,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001370,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001380,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001385,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001390,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001400,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001410,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001425,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001427,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001430,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001430,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001430,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001435,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001440,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001450,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001460,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001480,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001490,Supreme Court,,DEM,Kate Ford Elliott,0,,,
ADAMS,ADAMS - 001010,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001020,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001030,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001260,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001040,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001010,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001050,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001060,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001070,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001080,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001090,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001100,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001110,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001130,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001120,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001130,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001140,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001150,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001160,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001170,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001180,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001180,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001190,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001200,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001220,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001210,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001220,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001230,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001120,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001250,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001240,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001140,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001250,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001260,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001270,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001280,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001300,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001310,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001290,Supreme Court,,OTH,Write-In,0,,,
ADAMS,HUNTINGTON X 02,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001310,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001320,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001080,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001330,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001480,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001340,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001350,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001360,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001370,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001380,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001385,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001390,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001400,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001410,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001425,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001427,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001430,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001430,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001430,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001435,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001440,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001450,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001460,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001480,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001490,Supreme Court,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001010,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001020,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001030,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001260,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001040,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001010,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001050,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001060,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001070,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001080,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001090,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001100,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001110,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001130,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001120,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001130,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001140,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001150,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001160,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001170,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001180,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001180,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001190,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001200,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001220,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001210,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001220,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001230,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001120,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001250,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001240,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001140,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001250,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001260,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001270,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001280,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001300,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001310,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001290,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,HUNTINGTON X 02,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001310,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001320,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001080,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001330,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001480,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001340,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001350,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001360,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001370,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001380,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001385,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001390,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001400,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001410,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001425,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001427,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001430,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001430,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001430,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001435,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001440,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001450,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001460,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001480,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001490,Superior Court,,REP,Mary Jane Bowes,0,,,
ADAMS,ADAMS - 001010,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001020,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001030,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001260,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001040,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001010,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001050,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001060,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001070,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001080,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001090,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001100,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001110,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001130,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001120,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001130,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001140,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001150,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001160,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001170,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001180,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001180,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001190,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001200,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001220,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001210,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001220,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001230,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001120,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001250,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001240,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001140,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001250,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001260,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001270,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001280,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001300,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001310,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001290,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,HUNTINGTON X 02,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001310,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001320,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001080,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001330,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001480,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001340,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001350,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001360,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001370,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001380,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001385,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001390,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001400,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001410,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001425,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001427,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001430,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001430,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001430,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001435,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001440,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001450,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001460,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001480,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001490,Superior Court,,REP,Richard B. Klein,0,,,
ADAMS,ADAMS - 001010,Superior Court,,REP,John T. Bender,0,,,
ADAMS,ADAMS - 001020,Superior Court,,REP,John T. Bender,0,,,
ADAMS,ADAMS - 001030,Superior Court,,REP,John T. Bender,0,,,
ADAMS,ADAMS - 001260,Superior Court,,REP,John T. Bender,0,,,
ADAMS,ADAMS - 001040,Superior Court,,REP,John T. Bender,0,,,
ADAMS,ADAMS - 001010,Superior Court,,REP,John T. Bender,0,,,
ADAMS,ADAMS - 001050,Superior Court,,REP,John T. Bender,0,,,
ADAMS,ADAMS - 001060,Superior Court,,REP,John T. Bender,0,,,
ADAMS,ADAMS - 001070,Superior Court,,REP,John T. Bender,0,,,
ADAMS,ADAMS - 001080,Superior Court,,REP,John T. Bender,0,,,
ADAMS,ADAMS - 001090,Superior Court,,REP,John T. Bender,0,,,
ADAMS,ADAMS - 001100,Superior Court,,REP,John T. Bender,0,,,
ADAMS,ADAMS - 001110,Superior Court,,REP,John T. Bender,0,,,
ADAMS,ADAMS - 001130,Superior Court,,REP,John T. Bender,0,,,
