ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",65227,0.0183,0.7135,0.2865,0,50411,0.7137,0.2863,0.0679,0.1644,0.0351,0.0173,0.0009,
"2",65669,0.0252,0.6406,0.3594,0,52020,0.8092,0.1908,0.0395,0.1024,0.0305,0.0131,0.0011,
"3",65250,0.0187,0.5218,0.4782,0,52188,0.9012,0.0988,0.0212,0.0242,0.0358,0.0111,0.0003,
"4",64282,0.0036,0.4932,0.5068,0,50576,0.9362,0.0638,0.0131,0.0142,0.0056,0.0185,0.0004,
"5",65035,0.0153,0.3895,0.6105,0,51358,0.8709,0.1291,0.0608,0.0351,0.0204,0.0115,0.0016,
"6",64059,0.0001,0.421,0.579,0,52727,0.9149,0.0851,0.0141,0.0409,0.0065,0.0148,0.0006,
"7",65917,0.0291,0.5633,0.4367,0,52754,0.8683,0.1317,0.0121,0.0867,0.0096,0.015,0.0012,
"8",65051,0.0156,0.3295,0.6705,0,52663,0.948,0.052,0.0104,0.0073,0.0072,0.0129,0.0004,
"9",63610,-0.0069,0.4731,0.5269,0,50705,0.893,0.107,0.0168,0.06,0.0065,0.015,0.0006,
"10",61532,-0.0394,0.9468,0.0532,0,50821,0.2935,0.7065,0.0453,0.5558,0.1066,0.0128,0.0016,
"11",64833,0.0122,0.3433,0.6567,0,52255,0.9418,0.0582,0.0132,0.0161,0.0067,0.0145,0.0008,
"12",64712,0.0103,0.3111,0.6889,0,50194,0.9102,0.0898,0.0207,0.0179,0.0345,0.0087,0.0007,
"13",64075,0.0003,0.4456,0.5544,0,48368,0.7814,0.2186,0.1253,0.0567,0.0185,0.0169,0.0008,
"14",66854,0.0437,0.428,0.572,0,54166,0.8982,0.1018,0.0145,0.0548,0.0071,0.0174,0.001,
"15",66277,0.0347,0.4148,0.5852,0,53765,0.9302,0.0698,0.0142,0.0218,0.0062,0.0153,0.0009,
"16",64976,0.0144,0.5477,0.4523,0,52307,0.8306,0.1694,0.0224,0.1131,0.0102,0.0172,0.0007,
"17",65933,0.0294,0.3572,0.6428,0,54838,0.9286,0.0714,0.0115,0.0243,0.011,0.015,0.0008,
"18",63773,-0.0044,0.5853,0.4147,0,51469,0.6676,0.3324,0.0882,0.0876,0.1444,0.0134,0.0011,
"19",61450,-0.0406,0.8453,0.1547,0,50588,0.5109,0.4891,0.0361,0.4011,0.0411,0.0159,0.0014,
"20",61715,-0.0365,0.5205,0.4795,0,50958,0.8459,0.1541,0.0206,0.0809,0.0342,0.013,0.0009,
"21",62076,-0.0309,0.5704,0.4296,0,53158,0.8877,0.1123,0.021,0.0496,0.0264,0.01,0.0007,
"22",62468,-0.0247,0.7698,0.2302,0,45620,0.3288,0.6712,0.5334,0.1607,0.0192,0.0217,0.0026,
"23",61580,-0.0386,0.7515,0.2485,0,54574,0.7291,0.2709,0.0376,0.0573,0.1618,0.0061,0.0009,
"24",61444,-0.0407,0.8888,0.1112,0,52319,0.4803,0.5197,0.0337,0.3827,0.0921,0.0125,0.001,
"25",64844,0.0124,0.5207,0.4793,0,52845,0.7678,0.2322,0.02,0.1557,0.0408,0.0134,0.0009,
"26",64162,0.0017,0.5012,0.4988,0,50609,0.8501,0.1499,0.0527,0.0444,0.0292,0.0133,0.0013,
"27",61874,-0.034,0.579,0.421,0,51478,0.7971,0.2029,0.0221,0.0944,0.0719,0.0122,0.0009,
"28",63153,-0.014,0.3522,0.6478,0,48252,0.8994,0.1006,0.0185,0.0119,0.0542,0.0078,0.0003,
"29",65554,0.0234,0.484,0.516,0,53144,0.8903,0.1097,0.0338,0.0205,0.0406,0.007,0.0006,
"30",63488,-0.0088,0.4066,0.5934,0,49555,0.868,0.132,0.0169,0.0234,0.0758,0.0077,0.0011,
"31",66821,0.0432,0.4818,0.5182,0,53080,0.8504,0.1496,0.0281,0.021,0.0856,0.0071,0.0006,
"32",64205,0.0024,0.6072,0.3928,0,52262,0.682,0.318,0.0175,0.2746,0.0124,0.0134,0.0007,
"33",61859,-0.0342,0.4809,0.5191,0,49734,0.8878,0.1122,0.0172,0.0381,0.0368,0.0123,0.0008,
"34",61582,-0.0386,0.7784,0.2216,0,50504,0.5594,0.4406,0.0251,0.3795,0.0262,0.0159,0.0013,
"35",64711,0.0103,0.6463,0.3537,0,51758,0.6945,0.3055,0.0221,0.2589,0.0087,0.017,0.001,
"36",61727,-0.0363,0.6392,0.3608,0,51175,0.7865,0.2135,0.0388,0.1174,0.0433,0.015,0.0009,
"37",66593,0.0397,0.3184,0.6816,0,52287,0.9183,0.0817,0.0352,0.0172,0.0171,0.0085,0.0007,
"38",64487,0.0068,0.5337,0.4663,0,52405,0.831,0.169,0.0145,0.0707,0.0679,0.0104,0.0009,
"39",65835,0.0278,0.4403,0.5597,0,53195,0.9181,0.0819,0.013,0.0295,0.0206,0.0113,0.0009,
