county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
ADAMS,ADAMS - 001320,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001080,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001090,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001100,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001110,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001120,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001130,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001140,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001150,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001160,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001170,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001180,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001190,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001200,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001120,U.S. Senate,,OTH,Write-In,0.011111111111,,,
ADAMS,ADAMS - 001250,U.S. Senate,,OTH,Write-In,0.011111111111,,,
ADAMS,ADAMS - 001220,U.S. Senate,,OTH,Write-In,0.633333333333,,,
ADAMS,ADAMS - 001210,U.S. Senate,,OTH,Write-In,0.344444444444,,,
ADAMS,ADAMS - 001230,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001120,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001250,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001240,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001140,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001260,U.S. Senate,,OTH,Write-In,1,,,
ADAMS,ADAMS - 001270,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001280,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001300,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001310,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001290,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001460,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001310,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001320,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001080,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001330,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001340,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001350,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001360,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001370,U.S. Senate,,OTH,Write-In,1,,,
ADAMS,ADAMS - 001380,U.S. Senate,,OTH,Write-In,1,,,
ADAMS,ADAMS - 001385,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001390,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001400,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001410,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001425,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001427,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001430,U.S. Senate,,OTH,Write-In,0.547389946725,,,
ADAMS,ADAMS - 001435,U.S. Senate,,OTH,Write-In,0.063829239645,,,
ADAMS,ADAMS - 001430,U.S. Senate,,OTH,Write-In,0.388780266041,,,
ADAMS,ADAMS - 001460,U.S. Senate,,OTH,Write-In,0.000000547589,,,
ADAMS,ADAMS - 001430,U.S. Senate,,OTH,Write-In,0.34375,,,
ADAMS,ADAMS - 001435,U.S. Senate,,OTH,Write-In,0.65625,,,
ADAMS,ADAMS - 001440,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001450,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001460,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001480,U.S. Senate,,OTH,Write-In,1,,,
ADAMS,ADAMS - 001490,U.S. Senate,,OTH,Write-In,0,,,
ADAMS,ADAMS - 001010,Governor,,DEM,Ed Rendell,87,,,
ADAMS,ADAMS - 001020,Governor,,DEM,Ed Rendell,132,,,
ADAMS,ADAMS - 001030,Governor,,DEM,Ed Rendell,63,,,
ADAMS,ADAMS - 001260,Governor,,DEM,Ed Rendell,5.244897959105,,,
ADAMS,ADAMS - 001040,Governor,,DEM,Ed Rendell,246.510204081533,,,
ADAMS,ADAMS - 001010,Governor,,DEM,Ed Rendell,5.244897959105,,,
ADAMS,ADAMS - 001050,Governor,,DEM,Ed Rendell,141,,,
ADAMS,ADAMS - 001060,Governor,,DEM,Ed Rendell,187,,,
ADAMS,ADAMS - 001070,Governor,,DEM,Ed Rendell,321,,,
ADAMS,ADAMS - 001320,Governor,,DEM,Ed Rendell,4.241285987246,,,
ADAMS,ADAMS - 001080,Governor,,DEM,Ed Rendell,258.718445223046,,,
ADAMS,ADAMS - 001080,Governor,,DEM,Ed Rendell,271.382272922598,,,
ADAMS,ADAMS - 001270,Governor,,DEM,Ed Rendell,4.113636363768,,,
ADAMS,ADAMS - 001320,Governor,,DEM,Ed Rendell,4.301993663679,,,
ADAMS,ADAMS - 001080,Governor,,DEM,Ed Rendell,0.242365840206,,,
ADAMS,ADAMS - 001090,Governor,,DEM,Ed Rendell,412,,,
ADAMS,ADAMS - 001100,Governor,,DEM,Ed Rendell,502,,,
ADAMS,ADAMS - 001110,Governor,,DEM,Ed Rendell,323,,,
ADAMS,ADAMS - 001120,Governor,,DEM,Ed Rendell,251,,,
ADAMS,ADAMS - 001130,Governor,,DEM,Ed Rendell,399,,,
ADAMS,ADAMS - 001140,Governor,,DEM,Ed Rendell,194,,,
ADAMS,ADAMS - 001150,Governor,,DEM,Ed Rendell,256,,,
ADAMS,ADAMS - 001160,Governor,,DEM,Ed Rendell,120,,,
ADAMS,ADAMS - 001170,Governor,,DEM,Ed Rendell,344,,,
ADAMS,ADAMS - 001180,Governor,,DEM,Ed Rendell,313,,,
ADAMS,ADAMS - 001190,Governor,,DEM,Ed Rendell,157,,,
ADAMS,ADAMS - 001200,Governor,,DEM,Ed Rendell,270,,,
ADAMS,ADAMS - 001120,Governor,,DEM,Ed Rendell,3.833333333295,,,
ADAMS,ADAMS - 001250,Governor,,DEM,Ed Rendell,3.833333333295,,,
ADAMS,ADAMS - 001220,Governor,,DEM,Ed Rendell,218.499999999885,,,
ADAMS,ADAMS - 001210,Governor,,DEM,Ed Rendell,118.83333333318,,,
ADAMS,ADAMS - 001230,Governor,,DEM,Ed Rendell,237,,,
ADAMS,ADAMS - 001120,Governor,,DEM,Ed Rendell,8.897435897427,,,
ADAMS,ADAMS - 001250,Governor,,DEM,Ed Rendell,177.948717948887,,,
ADAMS,ADAMS - 001240,Governor,,DEM,Ed Rendell,146.807692307719,,,
ADAMS,ADAMS - 001140,Governor,,DEM,Ed Rendell,13.346153846314,,,
ADAMS,ADAMS - 001260,Governor,,DEM,Ed Rendell,328,,,
ADAMS,ADAMS - 001270,Governor,,DEM,Ed Rendell,314,,,
ADAMS,ADAMS - 001280,Governor,,DEM,Ed Rendell,171,,,
ADAMS,ADAMS - 001300,Governor,,DEM,Ed Rendell,64.615942028989,,,
ADAMS,ADAMS - 001310,Governor,,DEM,Ed Rendell,8.731884057978,,,
ADAMS,ADAMS - 001290,Governor,,DEM,Ed Rendell,165.905797101341,,,
ADAMS,ADAMS - 001460,Governor,,DEM,Ed Rendell,1.746376811692,,,
ADAMS,ADAMS - 001310,Governor,,DEM,Ed Rendell,303,,,
ADAMS,ADAMS - 001320,Governor,,DEM,Ed Rendell,190.280000000067,,,
ADAMS,ADAMS - 001080,Governor,,DEM,Ed Rendell,10.719999999933,,,
ADAMS,ADAMS - 001330,Governor,,DEM,Ed Rendell,295,,,
ADAMS,ADAMS - 001340,Governor,,DEM,Ed Rendell,168,,,
ADAMS,ADAMS - 001350,Governor,,DEM,Ed Rendell,225,,,
ADAMS,ADAMS - 001360,Governor,,DEM,Ed Rendell,160,,,
ADAMS,ADAMS - 001370,Governor,,DEM,Ed Rendell,305,,,
ADAMS,ADAMS - 001380,Governor,,DEM,Ed Rendell,352,,,
ADAMS,ADAMS - 001385,Governor,,DEM,Ed Rendell,266,,,
ADAMS,ADAMS - 001390,Governor,,DEM,Ed Rendell,346,,,
ADAMS,ADAMS - 001400,Governor,,DEM,Ed Rendell,196,,,
ADAMS,ADAMS - 001410,Governor,,DEM,Ed Rendell,219,,,
ADAMS,ADAMS - 001425,Governor,,DEM,Ed Rendell,261,,,
ADAMS,ADAMS - 001427,Governor,,DEM,Ed Rendell,366,,,
ADAMS,ADAMS - 001430,Governor,,DEM,Ed Rendell,224.42987815725,,,
ADAMS,ADAMS - 001435,Governor,,DEM,Ed Rendell,26.16998825445,,,
ADAMS,ADAMS - 001430,Governor,,DEM,Ed Rendell,159.39990907681,,,
ADAMS,ADAMS - 001460,Governor,,DEM,Ed Rendell,0.00022451149,,,
ADAMS,ADAMS - 001430,Governor,,DEM,Ed Rendell,78.375,,,
ADAMS,ADAMS - 001435,Governor,,DEM,Ed Rendell,149.625,,,
ADAMS,ADAMS - 001440,Governor,,DEM,Ed Rendell,510,,,
ADAMS,ADAMS - 001450,Governor,,DEM,Ed Rendell,298,,,
ADAMS,ADAMS - 001460,Governor,,DEM,Ed Rendell,216,,,
ADAMS,ADAMS - 001480,Governor,,DEM,Ed Rendell,406,,,
ADAMS,ADAMS - 001490,Governor,,DEM,Ed Rendell,48,,,
ADAMS,ADAMS - 001010,Governor,,REP,Lynn Swann,160,,,
ADAMS,ADAMS - 001020,Governor,,REP,Lynn Swann,138,,,
ADAMS,ADAMS - 001030,Governor,,REP,Lynn Swann,94,,,
ADAMS,ADAMS - 001260,Governor,,REP,Lynn Swann,7.612244897845,,,
ADAMS,ADAMS - 001040,Governor,,REP,Lynn Swann,357.775510203937,,,
ADAMS,ADAMS - 001010,Governor,,REP,Lynn Swann,7.612244897845,,,
ADAMS,ADAMS - 001050,Governor,,REP,Lynn Swann,226,,,
ADAMS,ADAMS - 001060,Governor,,REP,Lynn Swann,246,,,
ADAMS,ADAMS - 001070,Governor,,REP,Lynn Swann,551,,,
ADAMS,ADAMS - 001320,Governor,,REP,Lynn Swann,5.319181873507,,,
ADAMS,ADAMS - 001080,Governor,,REP,Lynn Swann,324.470094285257,,,
ADAMS,ADAMS - 001080,Governor,,REP,Lynn Swann,340.352353333866,,,
ADAMS,ADAMS - 001270,Governor,,REP,Lynn Swann,5.159090909256,,,
ADAMS,ADAMS - 001320,Governor,,REP,Lynn Swann,5.395318020194,,,
ADAMS,ADAMS - 001080,Governor,,REP,Lynn Swann,0.303961578601,,,
ADAMS,ADAMS - 001090,Governor,,REP,Lynn Swann,444,,,
ADAMS,ADAMS - 001100,Governor,,REP,Lynn Swann,640,,,
ADAMS,ADAMS - 001110,Governor,,REP,Lynn Swann,355,,,
ADAMS,ADAMS - 001120,Governor,,REP,Lynn Swann,312,,,
ADAMS,ADAMS - 001130,Governor,,REP,Lynn Swann,480,,,
ADAMS,ADAMS - 001140,Governor,,REP,Lynn Swann,196,,,
ADAMS,ADAMS - 001150,Governor,,REP,Lynn Swann,293,,,
ADAMS,ADAMS - 001160,Governor,,REP,Lynn Swann,113,,,
ADAMS,ADAMS - 001170,Governor,,REP,Lynn Swann,480,,,
ADAMS,ADAMS - 001180,Governor,,REP,Lynn Swann,421,,,
ADAMS,ADAMS - 001190,Governor,,REP,Lynn Swann,221,,,
ADAMS,ADAMS - 001200,Governor,,REP,Lynn Swann,492,,,
ADAMS,ADAMS - 001120,Governor,,REP,Lynn Swann,2.299999999977,,,
ADAMS,ADAMS - 001250,Governor,,REP,Lynn Swann,2.299999999977,,,
ADAMS,ADAMS - 001220,Governor,,REP,Lynn Swann,131.099999999931,,,
ADAMS,ADAMS - 001210,Governor,,REP,Lynn Swann,71.299999999908,,,
ADAMS,ADAMS - 001230,Governor,,REP,Lynn Swann,153,,,
ADAMS,ADAMS - 001120,Governor,,REP,Lynn Swann,6.358974358968,,,
ADAMS,ADAMS - 001250,Governor,,REP,Lynn Swann,127.179487179608,,,
ADAMS,ADAMS - 001240,Governor,,REP,Lynn Swann,104.923076923096,,,
ADAMS,ADAMS - 001140,Governor,,REP,Lynn Swann,9.538461538576,,,
ADAMS,ADAMS - 001260,Governor,,REP,Lynn Swann,483,,,
ADAMS,ADAMS - 001270,Governor,,REP,Lynn Swann,408,,,
ADAMS,ADAMS - 001280,Governor,,REP,Lynn Swann,216,,,
ADAMS,ADAMS - 001300,Governor,,REP,Lynn Swann,142.905797101457,,,
ADAMS,ADAMS - 001310,Governor,,REP,Lynn Swann,19.311594202914,,,
ADAMS,ADAMS - 001290,Governor,,REP,Lynn Swann,366.920289854833,,,
ADAMS,ADAMS - 001460,Governor,,REP,Lynn Swann,3.862318840796,,,
ADAMS,ADAMS - 001310,Governor,,REP,Lynn Swann,659,,,
ADAMS,ADAMS - 001320,Governor,,REP,Lynn Swann,187.440000000066,,,
ADAMS,ADAMS - 001080,Governor,,REP,Lynn Swann,10.559999999934,,,
ADAMS,ADAMS - 001330,Governor,,REP,Lynn Swann,420,,,
ADAMS,ADAMS - 001340,Governor,,REP,Lynn Swann,215,,,
ADAMS,ADAMS - 001350,Governor,,REP,Lynn Swann,189,,,
ADAMS,ADAMS - 001360,Governor,,REP,Lynn Swann,132,,,
ADAMS,ADAMS - 001370,Governor,,REP,Lynn Swann,658,,,
ADAMS,ADAMS - 001380,Governor,,REP,Lynn Swann,380,,,
ADAMS,ADAMS - 001385,Governor,,REP,Lynn Swann,408,,,
ADAMS,ADAMS - 001390,Governor,,REP,Lynn Swann,427,,,
ADAMS,ADAMS - 001400,Governor,,REP,Lynn Swann,272,,,
ADAMS,ADAMS - 001410,Governor,,REP,Lynn Swann,227,,,
ADAMS,ADAMS - 001425,Governor,,REP,Lynn Swann,355,,,
ADAMS,ADAMS - 001427,Governor,,REP,Lynn Swann,469,,,
